set_id;ver_id;reference_yt_id;yt_id;sample_group;worker_ind0;worker_ind1;worker_ind2;worker_ind3;worker_ind4;origin;seed;nlabel_mturk;label_mturk;label_expert;nlabel_expert;category_expert;nlabel;label;expert_id;music_ratio
1332;7;viCwfegDamw;aeb5xmeyRJY;DisAgrMus;2;1;1;0;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.971166848174092
1332;7;viCwfegDamw;e9c-nq1f0wY;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.995695062549877
1332;7;viCwfegDamw;iuZTk1hdpMs;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.979914758350202
1332;7;viCwfegDamw;wBZi7JIdSps;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.989081385979049
1332;7;viCwfegDamw;zFFQQl-ZQVk;DisAgrTxt;0;0;0;1;1;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;1;0.945002736401964
1333;13;lUb02EGeMuA;4Ssj11CJba0;DisAgrTxt;2;0;2;2;1;expert;False;2;Version;Version;2;Song: Drum-Only;2;Version;0;0.960829347984813
1333;13;lUb02EGeMuA;HZy9_Z0NI7M;MutUnc;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.980627940578532
1333;13;lUb02EGeMuA;IVpIcw5rZ2Q;DisAgrTxt;0;1;1;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1333;13;lUb02EGeMuA;KV2ssT8lzj8;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.949974045857032
1333;13;lUb02EGeMuA;LKSgi08BdQQ;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.870038165207511
1333;13;lUb02EGeMuA;W6U9h2S_R5k;MutUnc;2;2;2;2;1;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.933749584887559
1333;13;lUb02EGeMuA;aCrmNTLA-xk;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.99980371562929
1333;13;lUb02EGeMuA;buqD_rWOR8E;DisAgrTxt;1;2;2;2;1;expert;False;2;Version;Version;2;Video: Multiple Songs;2;Version;0;0.990519031376665
1333;13;lUb02EGeMuA;y-2MA5H0N8A;DisAgrMus;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.993250093005952
1385;1;MRsDEuV9sS4;2fGnPQFY0KM;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.587883441216123
1385;1;MRsDEuV9sS4;B26Dzrf-LVQ;DisAgrTxt;2;2;0;2;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;
1385;1;MRsDEuV9sS4;CICIOJqEb5c;MutUnc;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.937498625552598
1385;1;MRsDEuV9sS4;Le4eqSw6GMY;DisAgrMus;2;2;3;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;
1385;1;MRsDEuV9sS4;NP3B0KN7BBo;DisAgrMus;1;2;3;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.988632958088446
1385;1;MRsDEuV9sS4;SLdvnQD_eio;MutUnc;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.988351356907895
1385;1;MRsDEuV9sS4;oHRNrgDIJfo;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.914589866062928
1385;1;MRsDEuV9sS4;pvKUttYs5ow;DisAgrMus;1;1;3;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.969124611939062
1385;1;MRsDEuV9sS4;wxkZG1FzVQ0;DisAgrTxt;2;2;1;2;2;expert;False;2;Version;Version;2;Song: Difficult Cover;2;Version;0;0.975199583889519
1393;10;9-V0lwnWVTA;-D48-9ZIdRY;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Genre;1;Non-Version;0;0.881811011964257
1393;10;9-V0lwnWVTA;3U9P4-ac0Lc;MutUnc;0;1;0;0;;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.855228721434617
1393;10;9-V0lwnWVTA;4H3kJu-ORPU;DisAgrTxt;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.9658074645715
1393;10;9-V0lwnWVTA;94je-Nsn5NI;DisAgrMus;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.993664070189469
1393;10;9-V0lwnWVTA;DvePmN_c0ok;DisAgrTxt;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.994446535737457
1393;10;9-V0lwnWVTA;LsyLgAdyJs4;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.966033015454186
1393;10;9-V0lwnWVTA;OCUe3dN64as;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.936327216851364
1393;10;9-V0lwnWVTA;aU0NRa9jd9Q;DisAgrTxt;0;0;0;0;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1393;10;9-V0lwnWVTA;s1kVEOXph4Q;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.995964363589545
1397;18;qPseJvXVVfo;A134hShx_gw;DisAgrMus;1;1;2;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.968341821024923
1397;18;qPseJvXVVfo;NlwIDxCjL-8;DisAgrTxt;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.962186686197917
1397;18;qPseJvXVVfo;QJJYpsA5tv8;MutUnc;1;1;3;;;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.963400588877517
1397;18;qPseJvXVVfo;QK-Z1K67uaA;DisAgrTxt;1;1;2;;;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.980944655157579
1397;18;qPseJvXVVfo;f54g9F05ld8;DisAgrTxt;1;1;3;;;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.879257791367366
1397;18;qPseJvXVVfo;ou3CWtmNUtQ;MutUnc;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.968167874906156
1397;18;qPseJvXVVfo;unJ9j3r0LN8;DisAgrMus;1;1;3;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.952032889256194
1397;18;qPseJvXVVfo;wda9LIcvP0k;DisAgrMus;2;2;3;;;expert;False;1;Non-Version;Version;2;Song: Difficult Cover;2;Version;0;0.980894504227517
1397;18;qPseJvXVVfo;zpMfZPAc1kg;MutUnc;1;1;3;;;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.972802304044873
1474;0;IXdNnw99-Ic;0CZYO7ajY-M;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;1;0.961399463105329
1474;0;IXdNnw99-Ic;17JuXSJEx2w;DisAgrTxt;0;0;0;0;;expert;False;0;No Music;No Music;0;Video: Similar Metadata;0;No Music;0;0
1474;0;IXdNnw99-Ic;JwYX52BP2Sk;MutUnc;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.972945321825972
1474;0;IXdNnw99-Ic;Lq_jMMg63QA;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;1;0.989069755293462
1474;0;IXdNnw99-Ic;V5ZyOoTTCy8;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.792191305320356
1474;0;IXdNnw99-Ic;grPPOBLzvoo;DisAgrTxt;0;2;0;0;;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;1;0.942114092480248
1474;0;IXdNnw99-Ic;lXgkuM2NhYI;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Genre;1;Non-Version;1;0.989479990273594
1474;0;IXdNnw99-Ic;ujNeHIo7oTE;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.995333404177422
1474;0;IXdNnw99-Ic;zfDG00hc_R0;DisAgrTxt;0;0;0;0;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1520;0;P1Y_9mi63ps;Erkv1-_xR7U;MutUnc;1;2;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.837672087105598
1520;0;P1Y_9mi63ps;KqaEgqRf9Rk;DisAgrTxt;0;1;0;1;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1520;0;P1Y_9mi63ps;UilhsrAQAzU;DisAgrMus;2;1;2;2;2;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;
1520;0;P1Y_9mi63ps;a6_I_Kzb1HE;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.861797615152924
1520;0;P1Y_9mi63ps;cX-Lwrgyg34;DisAgrTxt;0;2;2;1;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.552345047141841
1520;0;P1Y_9mi63ps;kep1aOaHQ-8;DisAgrMus;2;1;1;1;2;expert;False;1;Non-Version;Version;2;Video: Low Fidelity;2;Version;0;0.989624364699424
1520;0;P1Y_9mi63ps;t7wfdrxIyLY;MutUnc;2;2;2;1;3;expert;False;2;Version;Version;2;Video: Multiple Songs;2;Version;0;0.927527205267672
1520;0;P1Y_9mi63ps;tE-kmcgSBVo;DisAgrMus;2;2;2;1;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.909037662314498
1520;0;P1Y_9mi63ps;tMJV7u1Wbtg;DisAgrTxt;2;2;2;1;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.545936760769423
1521;27;MMjKNM_Q3S0;EmoZko8PdrE;DisAgrTxt;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;
1521;27;MMjKNM_Q3S0;Ht0lPunQrTo;MutUnc;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.986279135726073
1521;27;MMjKNM_Q3S0;I-VsisgVkHw;DisAgrTxt;3;1;2;2;1;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.974392619885896
1521;27;MMjKNM_Q3S0;O2CIAKVTOrc;DisAgrMus;1;1;3;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
1521;27;MMjKNM_Q3S0;Vd-8SmjxnTA;DisAgrTxt;1;3;2;2;1;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.984252518424579
1521;27;MMjKNM_Q3S0;hLQl3WQQoQ0;DisAgrMus;1;1;1;2;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.983626755521444
1521;27;MMjKNM_Q3S0;ksdAs4LBRq8;DisAgrMus;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.934082479775574
1521;27;MMjKNM_Q3S0;qmOLtTGvsbM;MutUnc;1;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.998633925956124
1521;27;MMjKNM_Q3S0;rP09GUQFDFk;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.982371841827997
1536;5;4rG0xVfW_0Q;B0nUwBBrJn8;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.768092346191406
1536;5;4rG0xVfW_0Q;HU0SZXcNNbY;DisAgrTxt;1;2;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.344738941935067
1536;5;4rG0xVfW_0Q;OKWkYxikygQ;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.984858614115677
1536;5;4rG0xVfW_0Q;PmDx0wPG7Cc;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.919112444196429
1536;5;4rG0xVfW_0Q;_H234Qmgk9o;DisAgrTxt;2;2;2;2;0;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.755305445915971
1536;5;4rG0xVfW_0Q;doLyYu_3eUU;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.368520158130074
1536;5;4rG0xVfW_0Q;gHiILCHm22A;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.967053992094336
1536;5;4rG0xVfW_0Q;hLCYTUaoqDM;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.900959536187267
1536;5;4rG0xVfW_0Q;lMAM2lbUxQU;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.999970527484263
1680;3;GPC3vj_qDVU;5r3B7yz6J68;DisAgrMus;1;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.822617323386857
1680;3;GPC3vj_qDVU;CCIG6nbyiUM;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.99490054870575
1680;3;GPC3vj_qDVU;Q80_LmmJWno;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.987611878989585
1680;3;GPC3vj_qDVU;V08ARqt7QHM;MutUnc;1;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.972482204694113
1680;3;GPC3vj_qDVU;b7Rvsxa6OKU;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.933462717428955
1680;3;GPC3vj_qDVU;cixhJpyTWko;DisAgrTxt;1;3;2;2;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.794863355005015
1680;3;GPC3vj_qDVU;j3Uo24iNA4k;DisAgrMus;2;2;2;2;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.921312139096467
1680;3;GPC3vj_qDVU;nMUG9GM3hNw;DisAgrTxt;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.970517652153743
1680;3;GPC3vj_qDVU;rZs2NvQy3bY;DisAgrMus;1;2;1;2;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.97900636034987
1848;13;SSvhWM9s5SE;5Od3140xjeI;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.950267738709475
1848;13;SSvhWM9s5SE;DCtouot15cA;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.95952541636164
1848;13;SSvhWM9s5SE;GiGxZg8Y8-U;DisAgrTxt;0;0;0;1;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1848;13;SSvhWM9s5SE;JvJWEbAkzd8;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
1848;13;SSvhWM9s5SE;RmSJI1Kp0Es;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.791939151130776
1848;13;SSvhWM9s5SE;dPZRDWLujsQ;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.98875696037645
1848;13;SSvhWM9s5SE;kcuvgoaoOXA;DisAgrTxt;0;0;0;1;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1848;13;SSvhWM9s5SE;sFAoWwUwknc;DisAgrMus;0;1;0;0;1;expert;False;0;No Music;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.967534077308611
1848;13;SSvhWM9s5SE;tBA8zdFuuTw;DisAgrTxt;0;0;0;1;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1919;15;VQgb-jR1MdU;1r-LKNTHISg;DisAgrTxt;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.982240965799904
1919;15;VQgb-jR1MdU;3zc0REkdE0s;MutUnc;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.974001225976811
1919;15;VQgb-jR1MdU;77Xop-lN84k;DisAgrMus;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Unavailable;1;Non-Version;;
1919;15;VQgb-jR1MdU;N6gI1Q8OLX8;DisAgrMus;2;;;;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.768254617079705
1919;15;VQgb-jR1MdU;Ou4CrCMe_MU;DisAgrTxt;2;;;;;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.0473865897700471
1919;15;VQgb-jR1MdU;b_MHULLyBJ8;MutUnc;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.971195075720968
1919;15;VQgb-jR1MdU;dHsOPYhe7HI;DisAgrMus;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.948694282857247
1919;15;VQgb-jR1MdU;hyj4JFSErrw;MutUnc;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.916098582737407
1919;15;VQgb-jR1MdU;tsZHJqnvurM;DisAgrTxt;1;;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.983746169285221
1928;23;Dle5XEVmwCk;16Ky61VCCCg;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;0.206676329993844
1928;23;Dle5XEVmwCk;JRUAK_57_6Q;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
1928;23;Dle5XEVmwCk;MdojRpLSXA4;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
1928;23;Dle5XEVmwCk;TmfQQC1bsf4;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.933689574632315
1928;23;Dle5XEVmwCk;ZAb6zEncigg;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.322235761753075
1928;23;Dle5XEVmwCk;b09U0KLv6I4;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.829330934710315
1928;23;Dle5XEVmwCk;hwUKR_9Xdns;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.977815873635716
1928;23;Dle5XEVmwCk;nUw8MpJBy3k;DisAgrTxt;2;0;2;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;
1928;23;Dle5XEVmwCk;wDOqAmUSF9k;MutUnc;0;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.394530097831062
1944;6;EyAbCbgiGFg;5cUitaVVCfY;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.536829942058237
1944;6;EyAbCbgiGFg;DVzcQ4_khsM;MutUnc;1;1;1;1;2;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.991254718534658
1944;6;EyAbCbgiGFg;ETomP5GD1k0;DisAgrTxt;1;2;2;2;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.611259354895891
1944;6;EyAbCbgiGFg;NpOsY6HTgtI;DisAgrTxt;1;2;2;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0
1944;6;EyAbCbgiGFg;OorZcOzNcgE;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
1944;6;EyAbCbgiGFg;_0dq6SL8WRc;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
1944;6;EyAbCbgiGFg;eJW9N-h8UgI;DisAgrMus;2;2;2;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.839505578975866
1944;6;EyAbCbgiGFg;fvrogxMHmlg;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.981327268028664
1944;6;EyAbCbgiGFg;isCh4kCeNYU;MutUnc;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.937148714218876
1976;1;x4ixBuhQGsw;Kc71KZG87X4;MutUnc;1;2;1;2;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;
1976;1;x4ixBuhQGsw;LSYGIljR6sQ;MutUnc;1;1;1;2;3;worker;False;1;Non-Version;;;;1;Non-Version;;
1976;1;x4ixBuhQGsw;OT31rzrY9Mg;DisAgrMus;1;2;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.993777056821843
1976;1;x4ixBuhQGsw;anY0xZRQZZY;DisAgrMus;1;1;1;1;2;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;1;0.965651939205759
1976;1;x4ixBuhQGsw;iXqf_2A8DbE;DisAgrTxt;2;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.966463156175156
1976;1;x4ixBuhQGsw;oCiSmFvqjfU;DisAgrTxt;0;0;0;2;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1976;1;x4ixBuhQGsw;qUVUX_aP0hk;DisAgrTxt;0;0;2;2;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
1976;1;x4ixBuhQGsw;rFbKPcHtFAQ;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.980459375
1976;1;x4ixBuhQGsw;zjxz90hLYtw;DisAgrMus;1;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.991704606346297
2023;14;wOG5EBGOktw;2H39R2if3NM;MutUnc;0;0;0;0;0;expert;False;0;No Music;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.326832112298159
2023;14;wOG5EBGOktw;EDz0FKEJYRM;MutUnc;0;1;0;0;0;expert;False;0;No Music;Non-Version;1;Song: Similar;1;Non-Version;0;0.992118440831887
2023;14;wOG5EBGOktw;N2gUlEN_Duk;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.982725007828015
2023;14;wOG5EBGOktw;T7b3q5EickU;DisAgrTxt;1;1;2;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.986871957400154
2023;14;wOG5EBGOktw;Tq54xNOclH0;DisAgrMus;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.870628384127475
2023;14;wOG5EBGOktw;gtjqZjEM7_k;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.703122164818548
2023;14;wOG5EBGOktw;q55acy9BqR0;DisAgrTxt;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.975830484542212
2023;14;wOG5EBGOktw;wJ5s6DqWiyI;MutUnc;1;1;2;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.992732676630435
2023;14;wOG5EBGOktw;ydedLa433q0;DisAgrMus;1;1;2;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.952928821314305
2156;15;cZ1I9WXmIbY;Cx0xzO73Amo;MutUnc;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.954376683958191
2156;15;cZ1I9WXmIbY;LVi_jUEL-Ys;DisAgrTxt;1;2;0;;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
2156;15;cZ1I9WXmIbY;Tq0sbi2xAGE;MutUnc;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.761751327245058
2156;15;cZ1I9WXmIbY;dTD-TcsUJ_g;DisAgrMus;2;1;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.970861947247792
2156;15;cZ1I9WXmIbY;hkNl3pq1twE;DisAgrMus;2;2;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.95295592501945
2156;15;cZ1I9WXmIbY;lGHcJ_-Hhps;MutUnc;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.942622958096591
2156;15;cZ1I9WXmIbY;qQCBrLDIHfI;DisAgrTxt;2;0;0;;;expert;False;1;Non-Version;No Music;0;Video: Similar Metadata;0;No Music;0;0
2156;15;cZ1I9WXmIbY;x4n33RGvPKA;DisAgrTxt;1;2;0;;;expert;False;1;Non-Version;No Music;0;Video: Similar Metadata;0;No Music;0;0
2156;15;cZ1I9WXmIbY;xoNDAUNQXCE;DisAgrMus;1;1;1;;;expert;False;1;Non-Version;Version;2;Song: Mashup/Remix;2;Version;0;0.969168071012278
2163;6;AeJ9d-U55TI;6gQ7m0c4ReI;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
2163;6;AeJ9d-U55TI;DyF2HNu_UCA;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.774784947412806
2163;6;AeJ9d-U55TI;IJpwoQul69Y;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.995848048010538
2163;6;AeJ9d-U55TI;ThjbFUX0gHA;DisAgrMus;1;1;0;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.47316956964778
2163;6;AeJ9d-U55TI;VqnAD_8pna0;DisAgrMus;1;1;1;1;0;worker;False;1;Non-Version;;;;1;Non-Version;;0.859792058431346
2163;6;AeJ9d-U55TI;cwnLx8oW4AA;DisAgrTxt;0;0;0;0;1;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0376221424367613
2163;6;AeJ9d-U55TI;gjuFY5frfIM;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.731112355199353
2163;6;AeJ9d-U55TI;jFk45ehwBEA;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0736936176624156
2163;6;AeJ9d-U55TI;w38PyfMrzdk;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.679010450064123
2195;18;j7JF6tf7OSQ;-j5Jb644eF8;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.992506070523649
2195;18;j7JF6tf7OSQ;24AKYyNusvs;DisAgrTxt;2;1;2;2;2;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;
2195;18;j7JF6tf7OSQ;MRJMqRu_lhU;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
2195;18;j7JF6tf7OSQ;RbmS3tQJ7Os;DisAgrMus;1;2;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.999164267563047
2195;18;j7JF6tf7OSQ;W0bi7OfaKMY;MutUnc;1;0;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.929052545650694
2195;18;j7JF6tf7OSQ;a2giXO6eyuI;DisAgrMus;0;0;1;0;0;expert;False;0;No Music;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.976111534856228
