set_id;ver_id;reference_yt_id;yt_id;seed;sample_group;label;nlabel;ditto_pred;re-move_pred;has_crema;has_cqt_20;has_cqt_ch;in_datacos;in_shs100k_train;in_shs100k_val;in_shs100k_test
1474;;IXdNnw99-Ic;zfDG00hc_R0;False;DisAgrTxt;No Music;0;0.999804528372468;-0.045980837;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;Erkv1-_xR7U;False;MutUnc;Non-Version;1;0.501778561570974;0.17834881;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;KqaEgqRf9Rk;False;DisAgrTxt;No Music;0;0.99980465032002;-0.018413372;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;UilhsrAQAzU;False;DisAgrMus;Version;2;0.195949900987568;0.7589951;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;a6_I_Kzb1HE;False;MutUnc;Non-Version;1;0.322743352691878;0.22664525;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;cX-Lwrgyg34;False;DisAgrTxt;Version;2;0.999804741660948;-0.015310932;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;kep1aOaHQ-8;False;DisAgrMus;Version;2;0.0013881471150739;0.7295794;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;t7wfdrxIyLY;False;MutUnc;Version;2;0.189640887254071;0.32289892;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;tE-kmcgSBVo;False;DisAgrMus;Version;2;0.0006467645910819;0.72065127;True;True;True;False;False;False;False
1520;;P1Y_9mi63ps;tMJV7u1Wbtg;False;DisAgrTxt;Version;2;0.999804546170932;-0.033618633;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;EmoZko8PdrE;False;DisAgrTxt;Non-Version;1;0.999804108287612;0.024420353;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;EmoZko8PdrE;False;DisAgrTxt;Non-Version;1;0.999804108287612;0.024420353;True;True;True;False;False;False;False
1521;;5jlI4uzZGjU;EmoZko8PdrE;False;DisAgrTxt;Non-Version;1;0.999804108287612;0.024420353;True;True;True;False;False;False;False
1521;;5jlI4uzZGjU;EmoZko8PdrE;False;DisAgrTxt;Non-Version;1;0.999804108287612;0.024420353;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;Ht0lPunQrTo;False;MutUnc;Non-Version;1;0.410772436378852;0.24320325;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;I-VsisgVkHw;False;DisAgrTxt;Non-Version;1;0.99979922510737;0.0030038082;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;O2CIAKVTOrc;False;DisAgrMus;Non-Version;1;0.000624367779641;0.35007778;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;Vd-8SmjxnTA;False;DisAgrTxt;Non-Version;1;0.999804514766267;-0.00078090676;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;hLQl3WQQoQ0;False;DisAgrMus;Non-Version;1;0.0006323554775553;0.48262066;True;True;True;True;True;False;False
1521;;MMjKNM_Q3S0;ksdAs4LBRq8;False;DisAgrMus;Non-Version;1;0.0006201041265633;0.35150692;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;qmOLtTGvsbM;False;MutUnc;Non-Version;1;0.521296089147123;0.18379602;True;True;True;False;False;False;False
1521;;MMjKNM_Q3S0;rP09GUQFDFk;False;MutUnc;Non-Version;1;0.42716411727794;0.22178602;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;B0nUwBBrJn8;False;MutUnc;Non-Version;1;0.425850968865888;0.22818719;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;HU0SZXcNNbY;False;DisAgrTxt;Non-Version;1;0.999799454794131;-0.036061745;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;OKWkYxikygQ;False;MutUnc;Non-Version;1;0.490573118996677;0.24823292;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;PmDx0wPG7Cc;False;DisAgrTxt;Non-Version;1;0.999800426013816;-0.045081504;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;_H234Qmgk9o;False;DisAgrTxt;Version;2;0.999802111586891;-0.04839937;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;doLyYu_3eUU;False;DisAgrMus;Non-Version;1;0.0010753980521999;0.3436811;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;gHiILCHm22A;False;DisAgrMus;Non-Version;1;0.0006911540998781;0.29028466;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;hLCYTUaoqDM;False;MutUnc;Non-Version;1;0.549350002035628;0.23726429;True;True;True;False;False;False;False
1536;;4rG0xVfW_0Q;lMAM2lbUxQU;False;DisAgrMus;Non-Version;1;0.0006158794029224;0.32805812;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;5r3B7yz6J68;False;DisAgrMus;Non-Version;1;0.0008130618905003;0.42449954;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;CCIG6nbyiUM;False;MutUnc;Non-Version;1;0.468706255600839;0.35272312;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;Q80_LmmJWno;False;MutUnc;Non-Version;1;0.457710841206656;0.1892968;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;V08ARqt7QHM;False;MutUnc;Non-Version;1;0.391910441109007;0.25939563;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;b7Rvsxa6OKU;False;DisAgrTxt;Non-Version;1;0.999803418885569;-0.006786967;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;cixhJpyTWko;False;DisAgrTxt;Version;2;0.999804104458578;-0.054147705;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;j3Uo24iNA4k;False;DisAgrMus;Version;2;0.0006188061491116;0.5246365;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;nMUG9GM3hNw;False;DisAgrTxt;Non-Version;1;0.99980408465848;-0.007969944;True;True;True;False;False;False;False
1680;;GPC3vj_qDVU;rZs2NvQy3bY;False;DisAgrMus;Version;2;0.0007407955290776;0.58314586;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;5Od3140xjeI;False;MutUnc;Non-Version;1;0.467540787008476;0.30607364;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;DCtouot15cA;False;MutUnc;Non-Version;1;0.516761006996531;0.2974727;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;GiGxZg8Y8-U;False;DisAgrTxt;No Music;0;0.999803614566606;-0.16091046;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;JvJWEbAkzd8;False;DisAgrMus;Non-Version;1;0.0097675428262912;0.26202667;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;RmSJI1Kp0Es;False;MutUnc;Non-Version;1;0.49878249185512;0.33143046;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;dPZRDWLujsQ;False;DisAgrMus;Non-Version;1;0.0006662514914705;0.25601596;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;kcuvgoaoOXA;False;DisAgrTxt;No Music;0;0.999803192518292;-0.16079813;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;sFAoWwUwknc;False;DisAgrMus;Non-Version;1;0.0087554388682451;0.32639802;True;True;True;False;False;False;False
1848;;SSvhWM9s5SE;tBA8zdFuuTw;False;DisAgrTxt;No Music;0;0.999803742698081;-0.16084509;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;1r-LKNTHISg;False;DisAgrTxt;Non-Version;1;0.999803258467377;-0.0016128304;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;3zc0REkdE0s;False;MutUnc;Non-Version;1;0.3687037174286;0.1141005;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;N6gI1Q8OLX8;False;DisAgrMus;Non-Version;1;0.0006232299983974;0.50011665;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;Ou4CrCMe_MU;False;DisAgrTxt;Version;2;0.999804462289652;-0.09926229;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;b_MHULLyBJ8;False;MutUnc;Non-Version;1;0.300533136319604;0.16535072;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;dHsOPYhe7HI;False;DisAgrMus;Non-Version;1;0.0006205413329075;0.5240216;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;hyj4JFSErrw;False;MutUnc;Non-Version;1;0.518438873364204;0.2640439;True;True;True;False;False;False;False
1919;;VQgb-jR1MdU;tsZHJqnvurM;False;DisAgrTxt;Non-Version;1;0.999803258467377;-0.0023270682;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;16Ky61VCCCg;False;DisAgrTxt;Version;2;0.999804006933094;-0.07629597;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;JRUAK_57_6Q;False;DisAgrTxt;Non-Version;1;0.999804447000743;-0.057779994;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;MdojRpLSXA4;False;MutUnc;Non-Version;1;0.393571929436201;0.20870161;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;TmfQQC1bsf4;False;DisAgrMus;Non-Version;1;0.0082229910678837;0.3236671;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;ZAb6zEncigg;False;DisAgrMus;Non-Version;1;0.0006146926329139;0.30795833;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;b09U0KLv6I4;False;MutUnc;Non-Version;1;0.393091438381167;0.21577397;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;hwUKR_9Xdns;False;DisAgrMus;Non-Version;1;0.0006897737324884;0.31424892;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;nUw8MpJBy3k;False;DisAgrTxt;Version;2;0.999797116459856;-0.055639304;True;True;True;False;False;False;False
1928;;Dle5XEVmwCk;wDOqAmUSF9k;False;MutUnc;Non-Version;1;0.569019526129868;0.17172374;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;5cUitaVVCfY;False;DisAgrTxt;Version;2;0.999804339105386;-0.10023486;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;DVzcQ4_khsM;False;MutUnc;Non-Version;1;0.460113685025269;0.3720093;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;ETomP5GD1k0;False;DisAgrTxt;Version;2;0.999804498829033;-0.07768512;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;NpOsY6HTgtI;False;DisAgrTxt;Version;2;0.999804141718433;-0.07392466;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;OorZcOzNcgE;False;DisAgrMus;Non-Version;1;0.0015278210371623;0.2325144;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;_0dq6SL8WRc;False;MutUnc;Non-Version;1;0.900914437801835;0.27361244;True;True;True;False;False;False;False
1944;;EyAbCbgiGFg;eJW9N-h8UgI;False;DisAgrMus;Version;2;0.0006239250544382;0.3774161;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;zjxz90hLYtw;False;DisAgrMus;Non-Version;1;0.0006470401822652;0.2947227;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;Kc71KZG87X4;False;MutUnc;Non-Version;1;0.429047815058413;0.35515428;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;LSYGIljR6sQ;False;MutUnc;Non-Version;1;0.358140138281056;0.402625;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;OT31rzrY9Mg;False;DisAgrMus;Non-Version;1;0.0006259210593595;0.3306876;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;anY0xZRQZZY;False;DisAgrMus;Non-Version;1;0.0596784568295433;0.3820449;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;iXqf_2A8DbE;False;DisAgrTxt;Non-Version;1;0.999804570396603;-0.067991234;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;oCiSmFvqjfU;False;DisAgrTxt;No Music;0;0.999804424158377;-0.06904718;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;qUVUX_aP0hk;False;DisAgrTxt;No Music;0;0.999804603003343;-0.06903753;True;True;True;False;False;False;False
1976;;x4ixBuhQGsw;rFbKPcHtFAQ;False;MutUnc;Non-Version;1;0.471773291934835;0.28110263;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;2H39R2if3NM;False;MutUnc;Non-Version;1;0.612530734108252;0.20424166;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;EDz0FKEJYRM;False;MutUnc;Non-Version;1;0.469089629875546;0.15469581;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;N2gUlEN_Duk;False;DisAgrTxt;Non-Version;1;0.999361427824462;-0.06075188;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;T7b3q5EickU;False;DisAgrTxt;Non-Version;1;0.999795673764885;-0.061904404;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;Tq54xNOclH0;False;DisAgrMus;Non-Version;1;0.0006334309686577;0.34545743;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;gtjqZjEM7_k;False;DisAgrMus;Non-Version;1;0.0006156502272659;0.36945248;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;q55acy9BqR0;False;DisAgrTxt;Non-Version;1;0.999796318285367;-0.08766627;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;wJ5s6DqWiyI;False;MutUnc;Non-Version;1;0.495415242368301;0.113763765;True;True;True;False;False;False;False
2023;;wOG5EBGOktw;ydedLa433q0;False;DisAgrMus;Version;2;0.0006268148828492;0.8282004;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;Cx0xzO73Amo;False;MutUnc;Non-Version;1;0.315439886463559;0.23347573;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;LVi_jUEL-Ys;False;DisAgrTxt;No Music;0;0.999804401126842;-0.049441796;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;Tq0sbi2xAGE;False;MutUnc;Non-Version;1;0.331249645742484;0.22023503;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;dTD-TcsUJ_g;False;DisAgrMus;Non-Version;1;0.0225810563398966;0.48822284;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;hkNl3pq1twE;False;DisAgrMus;Non-Version;1;0.0006187259449951;0.46701217;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;lGHcJ_-Hhps;False;MutUnc;Non-Version;1;0.659460640544521;0.28876182;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;qQCBrLDIHfI;False;DisAgrTxt;Non-Version;1;0.999804135742392;-0.07466705;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;x4n33RGvPKA;False;DisAgrTxt;Non-Version;1;0.999804399634828;-0.0747709;True;True;True;False;False;False;False
2156;;cZ1I9WXmIbY;xoNDAUNQXCE;False;DisAgrMus;Version;2;0.010013103839796;0.6580703;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;6gQ7m0c4ReI;False;DisAgrMus;Non-Version;1;0.0006846373832085;0.29432803;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;DyF2HNu_UCA;False;MutUnc;Non-Version;1;0.522063918858064;0.2963772;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;IJpwoQul69Y;False;DisAgrTxt;Non-Version;1;0.999758098930326;-0.101458944;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;ThjbFUX0gHA;False;DisAgrMus;Non-Version;1;0.0006325278674653;0.3391995;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;VqnAD_8pna0;False;DisAgrMus;Non-Version;1;0.0006246731260372;0.34325808;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;cwnLx8oW4AA;False;DisAgrTxt;No Music;0;0.999802963354146;-0.082872786;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;gjuFY5frfIM;False;MutUnc;Non-Version;1;0.553749397898142;0.29398242;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;jFk45ehwBEA;False;DisAgrTxt;No Music;0;0.999799124578623;-0.07965463;True;True;True;False;False;False;False
2163;;AeJ9d-U55TI;w38PyfMrzdk;False;MutUnc;Non-Version;1;0.50533151535293;0.29999012;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;-j5Jb644eF8;False;DisAgrTxt;Version;2;0.999804482610865;-0.08752415;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;24AKYyNusvs;False;DisAgrTxt;Version;2;0.999804522408222;-0.06486723;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;MRJMqRu_lhU;False;MutUnc;Non-Version;1;0.33856274175924;0.3416659;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;RbmS3tQJ7Os;False;DisAgrMus;Non-Version;1;0.0393686839239945;0.5406755;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;W0bi7OfaKMY;False;MutUnc;Non-Version;1;0.521432137504451;0.31877607;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;a2giXO6eyuI;False;DisAgrMus;Non-Version;1;0.015598560574187;0.4687009;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;e_fZbUpGplA;False;DisAgrMus;Version;2;0.0167900155068414;0.637148;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;j1ZkAKLL_hA;False;DisAgrTxt;Version;2;0.999804210709826;-0.08045638;True;True;True;False;False;False;False
2195;;j7JF6tf7OSQ;mvxQYPR4lmU;False;MutUnc;Non-Version;1;0.464434906716399;0.33459765;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;MYPJOCxSUFc;False;MutUnc;Non-Version;1;0.517085535975391;0.19577822;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;Otxb1x3Y3xI;False;DisAgrTxt;Non-Version;1;0.99980416011229;-0.10020782;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;V27ISDEbZ_Y;False;DisAgrTxt;Non-Version;1;0.999804173649812;-0.11507845;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;bJGfLjTPGd8;False;DisAgrTxt;Non-Version;1;0.999798270838879;-0.11334467;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;hlkEQXUdb0E;False;DisAgrMus;Non-Version;1;0.0006139167167646;0.21597123;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;ilzvuie7Bks;False;DisAgrMus;Non-Version;1;0.0006267603722347;0.22135548;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;l3LFML_pxlY;False;MutUnc;Non-Version;1;0.604523520534741;0.24127737;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;tiDuEtS94Rg;False;DisAgrMus;Non-Version;1;0.0006240435497046;0.24472375;True;True;True;False;False;False;False
2215;;JBWQqWxTNQk;wzUEL7vw60U;False;MutUnc;Non-Version;1;0.523547376168864;0.23780231;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;BPiW0tkWfeg;False;MutUnc;Non-Version;1;0.216220429087236;0.17159247;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;DLOth-BuCNY;False;DisAgrMus;Non-Version;1;0.0006185067635875;0.32642367;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;KGD2N5hJ2e0;False;DisAgrMus;Non-Version;1;0.0006145763514447;0.32688668;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;RpoSnnjJ4YI;False;DisAgrTxt;Version;2;0.999804682913428;-0.032918688;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;TMiAQPABgHA;False;MutUnc;Non-Version;1;0.200304056096903;0.29381183;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;f88FmExeyQ8;False;DisAgrTxt;Version;2;0.999804604307499;-0.029572079;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;pldftoUbM80;False;MutUnc;Non-Version;1;0.217065420744863;0.2206118;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;s9NIBZfVBW4;False;DisAgrMus;Non-Version;1;0.000614367129473;0.3707279;True;True;True;False;False;False;False
2273;;DYxWF-A2zq4;wTaPhQAZdzA;False;DisAgrTxt;Version;2;0.999803774226754;-0.03745086;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;-oKl_4p-4Hc;False;DisAgrMus;Non-Version;1;0.0006171599220899;0.34871593;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;0OFpWbD2tTA;False;MutUnc;Non-Version;1;0.432749814283874;0.235298;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;N9SC2beS06g;False;DisAgrTxt;No Music;0;0.999804472636955;-0.039741527;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;esHUkiNnwDc;False;MutUnc;Non-Version;1;0.573276187740246;0.12956947;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;fV6bWK1ik6w;False;DisAgrTxt;No Music;0;0.99980366586667;-0.043846067;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;flQM49WaCdw;False;DisAgrTxt;Version;2;0.999804564992675;-0.038957562;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;jQKYFUDY_9g;False;DisAgrMus;Non-Version;1;0.0006245866556044;0.34882814;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;mWipwfGYHj8;False;MutUnc;Non-Version;1;0.425029375723365;0.2559056;True;True;True;False;False;False;False
2286;;ky4xcWU7Z2U;oMAo-RXkESk;False;DisAgrMus;Non-Version;1;0.0007096210298849;0.38251695;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;7vK9McSCTbs;False;MutUnc;Non-Version;1;0.432404568814463;0.40823224;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;B5-uZrQRJBo;False;DisAgrTxt;Non-Version;1;0.999804168981806;-0.03261244;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;ImcUew3UM9U;False;DisAgrTxt;Version;2;0.999804095025762;0.049294528;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;JihkKt-t8dg;False;DisAgrMus;Version;2;0.0037753883515687;0.8455444;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;ROdEL1jlS98;False;DisAgrMus;Version;2;0.0168529609808358;0.82117534;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;TFjmvfRvjTc;False;MutUnc;Non-Version;1;0.518657782673206;0.25424674;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;Ut1VsxWbcVE;False;DisAgrMus;Version;2;0.0008055037314197;0.82013136;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;YKiWpaMkU08;False;DisAgrTxt;No Music;0;0.999803864761666;-0.01676583;True;True;True;False;False;False;False
2447;;YQWszrZHBPI;Yfzrig2TpbY;False;MutUnc;Non-Version;1;0.354369574428335;0.3063738;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;70u2F_ryLDM;False;DisAgrTxt;Non-Version;1;0.999801250926976;-0.019514961;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;9zneipHoPhA;False;DisAgrMus;Non-Version;1;0.0006270794386112;0.3427473;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;D1FrGRKoHpk;False;DisAgrTxt;Version;2;0.99980423787027;-0.01098098;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;DjMnUk6VWVs;False;MutUnc;Non-Version;1;0.482073178853707;0.1417999;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;VNkV6OTrstI;False;MutUnc;Non-Version;1;0.530830860030626;0.23426804;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;hqL_RJ3DisU;False;DisAgrMus;Version;2;0.0337607643841803;0.4417774;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;s1ZNGm04B5E;False;MutUnc;Non-Version;1;0.474028725317027;0.17637286;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;uZgyjmtYevM;False;DisAgrMus;Version;2;0.0006536233462512;0.44580063;True;True;True;False;False;False;False
2487;;QKPGbEeuywc;vsSZU2SOpvM;False;DisAgrTxt;Version;2;0.999804527254186;-0.012148044;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;26PAgklYYvo;False;MutUnc;Non-Version;1;0.473192517141398;0.39202046;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;4Px6kJ_D8kM;False;DisAgrTxt;No Music;0;0.999796171509541;-0.026414134;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;Q2Qy612cNrE;False;DisAgrTxt;No Music;0;0.999803891596117;-0.019659145;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;Wq8BqYus40A;False;DisAgrMus;Non-Version;1;0.203514948484342;0.25944158;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;_6FBfAQ-NDE;False;DisAgrTxt;Non-Version;1;0.997513871220125;-0.0065313852;True;True;True;False;True;False;False
2618;;u0XxFRuyD_s;dSDehTfGYK4;False;MutUnc;Non-Version;1;0.445135200794411;0.28699926;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;gLFWRDsx5AI;False;DisAgrMus;Non-Version;1;0.0542932255841104;0.21623239;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;pT_Y-eodTv4;False;MutUnc;Non-Version;1;0.563701286168109;0.25253257;True;True;True;False;False;False;False
2618;;u0XxFRuyD_s;sRYLFVOY1RI;False;DisAgrMus;Non-Version;1;0.18641717378312;0.2805413;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;1SIXIHDcKEg;False;DisAgrMus;Version;2;0.130931892499581;0.6515384;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;AwgHRodnKcc;False;DisAgrTxt;No Music;0;0.999795640545227;-0.07959969;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;OhKR61y7SlQ;False;DisAgrTxt;Version;2;0.999800892725928;-0.09017414;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;Pp8sHP-s87I;False;MutUnc;Non-Version;1;0.500021606683718;0.39435536;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;QktsXHD9dlQ;False;MutUnc;Non-Version;1;0.556843947395363;0.30644348;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;RbBb7IMvMaw;False;MutUnc;Non-Version;1;0.479210236754998;0.42069682;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;WOa-HA3MoVQ;False;DisAgrMus;Version;2;0.27222785512431;0.7040169;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;yIf3aQG56pE;False;DisAgrMus;Version;2;0.209560120233775;0.69928634;True;True;True;False;False;False;False
2619;;L7BjF2rceTw;z5thQUS3ZcU;False;DisAgrTxt;Non-Version;1;0.991595568555194;-0.091235824;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;AI6xqaIYdtE;False;DisAgrMus;Non-Version;1;0.0006156757522176;0.21876782;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;EOUwgedjcMA;False;DisAgrTxt;No Music;0;0.99980355154655;-0.03695616;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;G3DOX4_gDvA;False;DisAgrMus;Version;2;0.0007186662488958;0.4372051;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;GsO-lTg2JyE;False;MutUnc;No Music;0;0.527335970738326;0.15421343;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;J4d53HYxliA;False;DisAgrTxt;Non-Version;1;0.999803248337233;-0.040834762;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;M5qgX-ln5L8;False;MutUnc;Non-Version;1;0.528571017538082;0.17914255;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;T2Wc43kBLYs;False;DisAgrTxt;No Music;0;0.999411748890996;-0.039809693;True;True;True;False;False;False;False
2629;;oriSHsk9NSU;WcWA1LoeWU4;False;DisAgrMus;Non-Version;1;0.0007453219278298;0.2236991;True;True;True;False;False;False;False
