;set_id;ver_id;title;performer;yt_id;status
1479809;348;56;Bye, Bye, Johnny B. Good;Eddy Mitchell;xFmU-PUA6QM;1
1479810;348;57;Ven, Johnny ven;Los Teen Tops;NAts8n1zgPo;1
1639256;350;0;Proud Mary;Creedence Clearwater Revival;Gpqz3cdVPLM;1
1639257;350;1;Proud Mary;Solomon Burke;LiJw79k4wGc;1
1639258;350;2;Proud Mary;Conway Twitty;Jm2fNcq6AhY;1
1639259;350;3;Proud Mary;Anthony Armstrong Jones;h5T3Mklba00;1
1639260;350;4;Proud Mary;Gary Lewis & The Playboys;OyNL7ELeV0M;1
1639261;350;5;Proud Mary;The Checkmates, Ltd. featuring Sonny Charles;1zx1QymQk0Y;1
1639262;350;6;Proud Mary;Jr. Walker & The All Stars;ODaQz93XWRE;1
1639263;350;7;Proud Mary;Leonard Nimoy;sv-TAhHQXmY;1
1639264;350;8;Proud Mary;Arif Mardin;QL4I6jx-_Mw;1
1639265;350;9;Proud Mary;Underground Sunshine;IBF7Gd13OYE;1
1639266;350;10;Proud Mary;Eddie Floyd;A0GRPxncZLo;1
1639267;350;11;Proud Mary;Della Reese;5x6AOqCsxQc;1
1639268;350;12;Proud Mary;Tompall & The Glaser Brothers;tX2v4MhMS0Y;1
1639269;350;13;Proud Mary;Amen Corner;BlgPR7IgnO4;1
1639270;350;14;Proud Mary;The Tremeloes;CmrF7KRmxU8;1
1639271;350;15;Proud Mary;Spiral Starecase;g2P2rH3_i8Q;1
1639272;350;16;Proud Mary;Giorgio;7WHdnX2cDCQ;1
1639273;350;17;Proud Mary;Tom Jones;BJDy8fpfkUE;1
1639274;350;18;Proud Mary;Brenda Lee;9AmVr_7TGg4;1
1639275;350;19;Proud Mary;Elvis Presley with The Imperials Quartet;zi8wchR-8IA;1
1639276;350;20;Proud Mary;Ike and Tina Turner;nL1l0Fz5RlE;1
1639277;350;21;Proud Mary;James Last and His Orchestra;A0KG17-T6lI;1
1639278;350;22;Proud Mary;The Voices of East Harlem;ZaIVO8nR15k;1
1639279;350;23;Proud Mary;The Christian Minstrels;SFCLrJios1s;1
1639280;350;24;Proud Mary;The Bells;8jKHTuHEBwk;1
1639281;350;25;Proud Mary;The Hillsiders;-a9Qhicn1nE;1
1639282;350;26;Proud Mary;Red Allen & The Allen Bros;EES5DNl_uGI;1
1639283;350;27;Proud Mary;Hopeton Lewis;oBDLnOAc7a0;1
1639284;350;28;Proud Mary;Brush Arbor;KFToOhOPWkw;1
1639285;350;29;Proud Mary;Ohio Players;DpoYmK9jZTA;1
1639286;350;30;Proud Mary;Frankie Brent;YydIrlZd9fE;1
1639287;350;31;Proud Mary;George Jones & Johnny Paycheck;jXiSw0GIuac;1
1639288;350;32;Proud Mary;Sheila Bonnique;pvYg0zNNLbA;1
1639289;350;33;Bad Moon Rising/Who'll Stop the Rain/Proud Mary/Have You Ever Seen the Rain/Up Around the Bend;Björn Afzelius & Globetrotters;6EmZ4-ymzso;1
1639290;350;35;Proud Mary;Rosa Maria;veFlg3NogrE;1
1639291;350;36;Proud Mary;Hermes House Band;MSLxVsnZZiY;1
1639292;350;37;Proud Mary;Leningrad Cowboys and The Alexandrov Red Army Ensemble;LxX5i6IioF0;1
1639293;350;38;Proud Mary;Status Quo;k-nUl92Toxs;1
1639294;350;39;Proud Mary;Acid Drinkers;5z4lmF8PNGc;1
1639295;350;40;Proud Mary;Peawees;oQrXyrlgzTI;1
1639296;350;41;Proud Mary;Prozak for Lovers;rXAhyfXvuu0;1
1639297;350;42;Proud Mary;The Elio Pace Band;GWY2bIcImhM;1
1639298;350;43;Proud Mary;Glee Cast;LJ_MCYDh07s;1
1639299;350;44;Proud Mary;The Three Amigos [2];B-PmnkQoaCY;1
1639300;350;45;Proud Mary;Andrée Watters;_Xt9xxXoMZo;1
1639301;350;46;Proud Mary;John Fogerty with Jennifer Hudson feat. Allen Toussaint and Rebirth Brass Band;RuY6VcQE8ew;1
1639302;350;47;Proud Mary;The UCLA ScatterTones;dWR1jFTtlIA;1
1639303;350;48;(Sittin' on) The Dock of the Bay / Proud Mary;Straight No Chaser;3aOp4eE8YoM;1
1639304;350;49;Proud Mary;The Ventures;ugR9ayr764M;1
1639305;350;50;Proud Mary;The Shadows;1ILhWPPAWT4;1
1639306;350;51;Proud Mary;Claude Denjean et le moog synthesizer;MbDpGYS4ndo;1
1639307;350;52;Proud Mary;Floyd Cramer;12SXcGChBNI;1
1639308;350;53;Proud Mary;Enoch Light and The Light Brigade;K6ubTMk9BGk;1
1639309;350;55;Credence Thru Deepwater Survival;ApologetiX;lEO2QFV3NKo;1
1639310;350;56;Roule...;Claude François;yd3rVyTzV78;1
1798756;369;0;A Whiter Shade of Pale;Procol Harum;Mb3iPP-tHdA;1
1798757;369;1;A Whiter Shade of Pale;Dave Antony's Moods;1YCJPP0d5Ws;1
1798758;369;2;A Whiter Shade of Pale;Wess;DSv4orXXk38;1
1798759;369;3;A Whiter Shade of Pale;The Everly Brothers;zLDMedqDKus;1
1798760;369;4;A Whiter Shade of Pale;Prock Harson;9DcxNdVpTow;1
1798761;369;5;Whiter Shade of Pale;Alton Ellis;7_3Gd1Jap3s;1
1798762;369;6;A Whiter Shade of Pale;King Curtis & The Kingpins;FI8d36w_ijw;1
1798763;369;7;A Whiter Shade of Pale;Trudy Pitts;a8GeboZh2w8;1
1798764;369;8;A Whiter Shade of Pale;Noel Harrison;H8o_zJ25Zqo;1
1798765;369;9;A Whiter Shade of Pale;Bobby Johnson and The Atoms;jZFEqPHVa0w;1
1798766;369;10;青い影 - A Whiter Shade of Pale;The Golden Cups;Cd16-pM_yQk;1
1798767;369;11;A Whiter Shade of Pale;Johnny Rivers;PrPyUsqNKgw;1
1798768;369;12;A Whiter Shade of Pale;Louis Van Dyke;HOmnz5Nqvos;1
1798769;369;13;A Whiter Shade of Pale;The Hesitations;18H29GrMCwk;1
1798770;369;14;A Whiter Shade of Pale;Shorty Long;L_Q1K0PsY0I;1
1798771;369;15;A Whiter Shade of Pale;J.J. Worthington;Ib27Jf9xLMY;1
1798772;369;16;A Whiter Shade of Pale;The Dells;IrZcM0z1i8g;1
1798773;369;17;Whiter Shade of Pale;R.B. Greaves;6U_2UAgIOsY;1
1798774;369;18;A Whiter Shade of Pale;The Congregation;N9UXoap5DlE;1
1798775;369;19;A Whiter Shade of Pale;Sylvester and The Hot Band;X4JabMqODus;1
1798776;369;20;A Whiter Shade of Pale;Zulema;xYVTYHuOLOU;1
1798777;369;21;A Whiter Shade of Pale;Flintlock;v_NzKgrCqHk;1
1798778;369;23;A Whiter Shade of Pale;Munich Machine Introducing Chris Bennett;P6eOMp2Ezs0;1
1798779;369;24;A Whiter Shade of Pale;Joe Cocker;d-SMj2Im6c0;1
1798780;369;25;A Whiter Shade of Pale;Bonnie Tyler;B2Ux8fZmUJg;1
1798781;369;26;A Whiter Shade of Pale;Willie Nelson;H0BApB2TkrQ;1
1798782;369;27;Whiter Shade of Pale;Gerry & The Pacemakers;bYuvuQyN3-8;1
1798783;369;28;A Whiter Shade of Pale;Hagar Schon Aaronson Shrieve;AiV1jrjILWQ;1
1798784;369;29;A Whiter Shade of Pale;Richard Clayderman;hLXbxlOXBzQ;1
1798785;369;30;A Whiter Shade of Pale;Justin Hayward;ken7r4bTJtU;1
1798786;369;31;A Whiter Shade of Pale;Puhdys;5Drnos6U21M;1
1798787;369;32;A Whiter Shade of Pale;Doro;L7k_WV17hy8;1
1798788;369;33;A Whiter Shade of a Pale;Rosa Maria;Rerh8IGVv1E;1
1798789;369;34;A Whiter Shade of Pale;Riot;FZNUVBXAj6U;1
1798790;369;35;A Whiter Shade of Pale;Pholhas;9SYtadeFna8;1
1798791;369;37;A Whiter Shade of Pale;The Wailing Souls;4IcPbut5Wt8;1
1798792;369;38;A Whiter Shade of Pale;John Farnham;t5MeCU535aw;1
1798793;369;39;A Whiter Shade of Pale;Helge & The Firefuckers;kiYqPSDA9BQ;1
1798794;369;41;A Whiter Shade of Pale;Helmut Lotti;LLO2wwPSk8A;1
1798795;369;42;A Whiter Shade of Pale;Black Label Society;drJdeb8c6jg;1
1798796;369;43;A Whiter Shade of Pale;Melissa Ungar;pmt5J7ClaWk;1
1798797;369;44;Whiter Shade of Pale;Engelbert Humperdinck with Rene Froger;SkOjrBwp3wA;1
1798798;369;45;A Whiter Shade of Pale;Glenn Hughes;2DbU8612m6U;1
1798799;369;46;A Whiter Shade of Pale;Halie Loren;dbuHk6sfrXY;1
1798800;369;47;A Whiter Shade of Pale;Gregorian;h7BzEdq7FQU;1
1798801;369;48;Whiter Shade of Pale;Eef Barzelay;qpjJzsEK4nE;1
1798802;369;49;Whiter Shade of Pale;Vanilla Fudge;bt9tCN4ALkI;1
1798803;369;50;A Whiter Shade of Pale;101 Strings;yg45pDM9z70;1
1798804;369;51;Whiter Shade of Pale;Rolando Alphonso;k-zTBNICA60;1
1798805;369;52;A Whiter Shade of Pale;Raymond Lefèvre et son grand orchestre;qm6IDRZ2tUE;1
1798806;369;53;A Whiter Shade of Pale;Big Jim Sullivan;l7hHRH3vWI4;1
1798807;369;54;A Whiter Shade of Pale;Hugh Masekela;1xnZOM726KU;1
1798808;369;55;A Whiter Shade of Pale;Kai Warner & His Orchestra;tv5yjeSPL64;1
1798809;369;56;A Whiter Shade of Pale;Living Guitars;CDjH55pZzsQ;1
1798810;369;57;A Whiter Shade of Pale;Ted Heath and His Music;-00vmub20_w;1
1798811;369;58;Whiter Shade of Pale;Pat Williams;7SrOpGf6tso;1
1798812;369;59;A Whiter Shade of Pale;Rosinha de Valença;_2O3zyWZVNw;1
1798813;369;60;A Whiter Shade of Pale;The Don Reeve Sound;I6S7ShxTF0s;1
1798814;369;61;A Whiter Shade of Pale;Jimmy Castor Bunch;CN44Yif2oWs;1
1798815;369;62;A Whiter Shade of Pale;Herbie Mann;H-yTPlQJi3I;1
1798816;369;63;A Whiter Shade of Pale;James Last;KRRZOo377Bw;1
1798817;369;64;A Whiter Shade of Pale;The London Symphony Orchestra;VTTyAoQm4lc;1
1798818;369;65;A Whiter Shade of Pale;Orchester Bruno Bertone;SSsT7T-gzNM;1
1798819;369;66;A Whiter Shade of Pale;Anthony Ventura and His Orchestra;yxIbJv4LI74;1
1798820;369;67;A Whiter Shade of Pale;Anthony Ventura;yxIbJv4LI74;1
1798821;369;68;Woman in Love - Whiter Shade of Pale;AMIGA Studio Orchester;4Ff3TTpvoDg;1
1798822;369;69;Merisairaat kasvot;Tapani Kansa;VPL-SXZCpYA;1
1798823;369;70;Les orgues d'antan;Nicoletta - Orchestre sous la direction de Jean Bouchéty;2dhIglJJ8Ug;1
1798824;369;71;Tränen im Gesicht;Buddy Caine;oDiuOxqJkqQ;1
1798825;369;72;Senza luce;I Dik Dik;mKqY1xKMtX4;1
1798826;369;73;Senza luce;Wess and The Airedales;0qncV9a8j3U;1
1798827;369;74;Senza luce;Fausto Leali;E90oFwSVLwI;1
1798828;369;75;Senza luce;Paul Potts;_05n908S1o4;1
1798829;369;76;Como Um Dia a Nascer;Márcio Greyck;wa-xTSW_5rI;1
1798830;369;77;Quando o Amor Se Transforma Em Saudade;Ovelha;9SfLoQKClPk;1
1798831;369;78;Esse Amor Que Eu Não Queria;Agnaldo Timóteo;AZkeXNcPczA;1
1798832;369;79;Esse Amor Que Eu Não Queria;Jean Carlo;vcU5PiQQ1Xg;1
1798833;369;80;Con su blanca palidez;Los Stop;vEusDIpM6qo;1
1798834;369;81;Con su blanca palidez;Los Pop Tops;rZ4VhTv-giI;1
1798835;369;82;Con su blanca palidez;Los Impala;N5NX_Q_heAQ;1
2030996;484;1;Day Tripper;Nancy Sinatra;6U19JFtMqrg;1
2030997;484;2;Day Tripper;Sergio Mendes & Brasil '66;Tcm_LxkNdOk;1
2030998;484;3;Day Tripper;Otis Redding;aQS5GALkrME;1
2030999;484;4;Day Tripper;Mae West;1yJajJ_B5R4;1
2031000;484;5;Day Tripper;The Vontastics;ouc-fvlIsVY;1
2031001;484;6;Day Tripper;The Rondeus;jp91YMV2SbU;1
2031002;484;7;Day Tripper;Lulu;gVso6VAG0do;1
2031003;484;8;Day Tripper;Lee Kings;AVU1uBMqmvY;1
2031004;484;9;Day Tripper;Fever Tree;ZKFaeEwRjP0;1
2031005;484;10;Day Tripper;Rene and Rene;fp86a2Qvpdw;1
2031006;484;11;Day Tripper;José Feliciano;FCY9AWkufHk;1
2031007;484;12;Day Tripper;Randy California;De_rq3FvjdM;1
2031008;484;13;Day Tripper;Billy Preston;Wlwn9yy-Op8;1
2031009;484;14;Day Tripper;Anne Murray;1m7d4Lb0S3Y;1
2031010;484;15;Day Tripper;The Steve Gibbons Band;dDEvWs_NMTk;1
2031011;484;16;Day Tripper;Whitesnake;ub8rPHBXd20;1
2031012;484;18;Day Tripper;James Taylor;REoCtGPIOjs;1
2031013;484;19;Day Tripper;Yellow Magic Orchestra;991h5po6C1E;1
2031014;484;20;Day Tripper;Cheap Trick;zNScY5-C_1g;1
2031015;484;22;Day Tripper;Shockabilly;AdBzRgi0HwY;1
2031016;484;23;Day Tripper;The Slackers [1];hX36V01A-FY;1
2031017;484;24;Day Tripper;Glass Museum;ZwBF3LgomsE;1
2031018;484;25;Day Tripper;The Inmates;GpI4czGRAf8;1
2031019;484;26;Day Tripper;Mongo Santamaría;IULxQ660JRc;1
2031020;484;27;Day Tripper;Bad Brains;b_ohQwY3IGw;1
2031021;484;28;Day Tripper;Capitol Gain;lR1t96eiWW4;1
2031022;484;29;Day Tripper;Sham 69;sBZ7_3Hr86I;1
2031023;484;30;Day Tripper;Daniel Ash;OsY-GQfH0mA;1
2031024;484;32;Day Tripper;Trio Rococo;MODjzr1jG2U;1
2031025;484;33;Day Tripper;The Swingle Singers;6h4WGETp7pk;1
2031026;484;34;Day Tripper;Domingo Quiñones;AeidC29yCPs;1
2031027;484;35;Medley A) Day Tripper B) If I Needed Someone C) I Want You;Type O Negative;l1pcjpJROkA;1
2031028;484;36;Day Tripper;Tok Tok Tok;y2ZY-JXOIp8;1
2031029;484;37;Day Tripper;Domain;LfnXueMsrSQ;1
2031030;484;38;Day Tripper;Ice;-S6n9JeoWdI;1
2031031;484;39;Day Tripper;1964 The Tribute;K05lkpoj1FE;1
2031032;484;40;Day Tripper;Shack;mS3u59-eyYc;1
2031033;484;41;Day Tripper;David Pack;tKbWRymjqC0;1
2031034;484;42;Day Tripper;Paul McCartney;NZacSRcdN88;1
2031035;484;43;Hero of the Day Tripper;Beatallica;iERF0AP6mws;1
2031036;484;44;Daytripper;Bombskare;EnJBfzfFBFo;1
2031037;484;45;Day Tripper;Jazzystics feat. Deborah Dixon;KYK15NDUPrY;1
2031038;484;46;Day Tripper;The Fleshtones;lY58VpWZe8I;1
2031039;484;47;Day Tripper;The Hollyridge Strings;OdM1uObZDBY;1
2031040;484;48;Day Tripper;Odell Brown & The Organ-izers;h8CnhXbAZY8;1
2031041;484;49;Day Tripper;Lee Moses;CgOgJJ1PBro;1
2031042;484;50;Day Tripper;Kazuo Yashiro Trio;DMStNss-hO4;1
2031043;484;51;Day Tripper;The Baroque Brass;DDGR357qQzI;1
2031044;484;52;Day Tripper;Marty Gold;LaPJ0_ztnV8;1
2031045;484;53;Hei pojat;Taiska;Ds7niiWeCiI;1
2031046;484;54;Non sei dritta;Augusto Righetti and His Charly's Team;Bh3BV1-PqyA;1
2031047;484;55;'E zizze;Shampoo [1];T9qLj7eDB9g;1
2149504;487;0;The Air That I Breathe;Albert Hammond;9HglphdXqMg;1
2149505;487;1;The Air That I Breathe;Phil Everly;rdVA8YYpSMw;1
2149506;487;2;The Air That I Breathe;Cilla Black;CTsF4K3fxcg;1
2149507;487;3;The Air That I Breathe;The Hollies;WhBqkxDvbHs;1
2149508;487;4;The Air That I Breathe;Mary Travers;4oFJZt2lHVA;1
2149509;487;5;The Air That I Breathe;Marty Robbins;k9SG2__8JJs;1
2149510;487;6;The Air That I Breathe;Rex Allen Jr.;44BXe5p3BgE;1
2149511;487;7;The Air That I Breathe;Julio Iglesias with the Beach Boys;CtEYA0JuYFI;1
2149512;487;8;The Air That I Breathe;Peter Hofmann;jJLFKlQufFs;1
2149513;487;9;The Air That I Breathe;Alien;VlBbFO9n6xI;1
2149514;487;10;The Air That I Breathe;Judy Collins;aiKFdR48pRA;1
2149515;487;11;The Air That I Breathe;Barry Manilow;8GTqjjR_f_E;1
2149516;487;12;The Air That I Breathe;k.d. lang;Ls0fHzrjP14;1
2149517;487;13;The Air That I Breathe;Simply Red;Ll7VHzFJ4cc;1
2149518;487;15;Air That I Breathe;The Mavericks;9cHHEnJWui8;1
2149519;487;16;The Air That I Breathe;Albert Hammond with Cliff Richard;azO4LUqOGes;1
2149520;487;17;The Air That I Breathe;The Pierces;RQDbgSds5z4;1
2149521;487;18;The Air That I Breathe;James Last;zMHYtmV6QmY;1
2149522;487;19;The Air That I Breathe;Anthony Ventura;xvY8LPXReQM;1
2149523;487;20;Creep;Radiohead;knOjd5g8XcY;1
2149524;487;21;Creep;Tears for Fears;4GCu5ZSh-KM;1
2149525;487;22;Creep;Pretenders;lML2N4xB9GU;1
2149526;487;23;Creep;Frank Bennett;CsiP-GrbbD0;1
2149527;487;24;Creep;SKAndalous All-Stars;9gZwDst4ZqQ;1
2149528;487;25;Creep;Sentenced;IMrG5iHHLUE;1
2149529;487;26;Creep;Richard Cheese;fn40B9ugcrs;1
2149530;487;27;Creep;Scala;axrqVfuGHh0;1
2149531;487;28;Creep;The Senti-Mentals;FDTb4uKy2Jg;1
2149532;487;29;Creep;Marty Casey;iri06tKD604;1
2149533;487;30;Creep;Karen Souza;yK5mhtaDK8g;1
2149534;487;31;Creep;Damien Rice;-6uyZ4jKTdg;1
2149535;487;32;Creep;Eliza Lumley;SftGDY6teCs;1
2149536;487;33;Creep;Parralox;982o9n4OHCA;1
2149537;487;34;Creep;Amanda Palmer;2RJHF0Tug4I;1
2149538;487;35;Creep;Collide;BqefYPZjuM4;1
2149539;487;36;Creep;Melissa Ferrick;EkLxEJhQXAY;1
2149540;487;37;Creep;The Sound of Camden feat. vocals by Mutya Buena;tYqgYGR9eIM;1
2149541;487;38;Creep;Street Corner Symphony;vYyJ0YT087A;1
2149542;487;39;Creep;Macy Gray;gwGYjLqI4GI;1
2149543;487;40;Creep;Mike Massé feat. Jeff Hall;RwTcy2D961c;1
2149544;487;41;The Air That I Breathe vs. Creep;The Moon Loungers;0XbogWA-riU;1
2149545;487;42;Creep;Carrie Manolakos;aZ5ZclZTeTU;1
2149546;487;43;Creep;Allison Crowe;gKv5u02EkBo;1
2149547;487;44;Creep;Daniela Andrade;DDjlaN-X8-0;1
2149548;487;45;Creep;Julia Westlin;GSxi-1Oz1aw;1
2149549;487;46;Creep;Scott Bradlee & Postmodern Jukebox;3Ub3vliRRXI;1
2149550;487;47;Creep;Solala;x36pY0MCvoE;1
2149551;487;48;Creep;Scott Bradlee's Postmodern Jukebox;m3lF2qEA2cw;1
2149552;487;49;Creep;Jake Coco;3quurLTlWc4;1
2149553;487;50;Creep;Straight No Chaser;jKV6MY5H-Jg;1
2149554;487;51;Creep;Counterparts;R8P_FBX78NA;1
2149555;487;52;Creep;Kina Grannis;sO-XQJnXhiM;1
2149556;487;53;Creep;Brooklyn Duo feat. Escher String Quartet;hTcBnxxuAls;1
2149557;487;55;Kryp;Georga;nwuAm0WwUsE;1
2149558;487;56;Tahdo en kuin hengittää vain;Petri;yXof70OsmwM;1
2284254;526;0;What's Going On;Marvin Gaye;H-kA3UtBj4M;1
2284255;526;1;What's Going On;The Undisputed Truth;OGYFf8or0LE;1
2284256;526;2;Medley: Mercy Mercy Me / Inner City Blues / What's Going On;The Shirelles;ZXCNX2IqMMA;1
2284257;526;3;What's Going On;Pat Satchmo;CCF8LoPAE6M;1
2284258;526;4;What's Going On/Mercy Mercy Me (The Ecology);Rahsaan Roland Kirk;xwqOY8iDNVQ;1
2284259;526;5;What's Goin' On;Donny Hathaway;ct0VXxB2zkA;1
2284260;526;6;What's Going On;Les McCann;OnI5MT8b2lk;1
2284261;526;7;What's Going On;Richie Havens;o69GW_Qst90;1
2284262;526;8;What's Going On;Ohio Players;3MkvzFJLwes;1
2284263;526;9;What's Going On;Big Youth;b9yjstIW1hk;1
2284264;526;10;What's Going On?;Harvey Mason;lKVH8ZRw2Po;1
2284265;526;11;What's Going On;Tom Browne;ZuUwRdslu90;1
2284266;526;12;What's Going On/Foolish Nation;Holly Near, Arlo Guthrie, Ronnie Gilbert, Pete Seeger;BlCAfJrYYok;1
2284267;526;13;What's Going On;Cyndi Lauper;BdXklYUJCxI;1
2284268;526;14;What's Going On?;Joe Longthorne;97PAY9wl63E;1
2284269;526;15;What's Going On;Los Lobos;EqLe4P3NVkk;1
2284270;526;16;What's Going On;Music Relief;YOTELUlLynQ;1
2284271;526;17;What's Going On;Daryl Hall & John Oates;X2EVY1DRgD8;1
2284272;526;18;What's Going On;Paul Weller;1lk-uTURSEc;1
2284273;526;19;What's Going On;Delroy Wilson;0UYjnc1kmPM;1
2284274;526;20;What's Going On;Profyle;jKt2wSt4Qec;1
2284275;526;21;What's Going On;GQ;Tk6iGmDv8DM;1
2284276;526;22;What's Going On;Warrior King;6-kLeLhg0og;1
2284277;526;23;What's Goin' On;Michael McDonald;nokCzK2WoCw;1
2284278;526;24;What's Going On;Sole Giménez;y1SmPC56bvk;1
2284279;526;25;What's Going On;Take 6;SwfMNHpdHBE;1
2284280;526;26;What's Going On;Seal;lLyrskknYMM;1
2284281;526;28;What's Going On;Playing for Change;JEp7QrOBxyQ;1
2284282;526;29;What's Going On;Simone Kopmajer / Paul Urbanek / Reinhardt Winkler;URoYcJ-2wks;1
2284283;526;30;What's Going On;KeKe Wyatt feat. Keever West;x0CdEWLPV84;1
2284284;526;31;What's Going On;Hayseed Dixie;n-8fwrgLSFM;1
2284285;526;32;What's Going On;Herbie Mann;W6NK1OdIO4g;1
2284286;526;33;What's Going On;Charles McPherson;S7AH0_f2b54;1
2284287;526;34;What's Going On;Quincy Jones;2tYQRzOFbHA;1
2284288;526;35;What's Going On;"Willis ""Gator Tail"" Jackson";mx1DdNVZxEs;1
2284289;526;36;What's Going On;David T. Walker;SB-5jEKeM0M;1
2284290;526;37;What's Going On;The Louis Hayes Group;OQOPHnlrv9g;1
2284291;526;38;What's Going On;Azymuth;xWWe9IWxosw;1
2284292;526;39;What's Going On;Stanley Jordan;YzKwWQ0AtyI;1
2284293;526;40;What's Going On?;Mel Brown Quintet;nObEfinxr5s;1
2284294;526;42;What's Going On;Raphael Wressnig & Alex Schultz;WW-Fzg-LpbQ;1
2284295;526;43;Qual é?;Sandra de Sá;ZHiNfvCH9Ag;1
2405802;569;0;I Love You;Jo Stafford;6epyRtH2sjs;1
2405803;569;1;I Love You;Julie London;MVPyOIQjmbk;1
2405804;569;2;I Love You;Cesare Siepi with The Roland Shaw Orchestra;bh-NO-Rj7tM;1
2405805;569;3;I Love You;Vicky Lane, Orchestra Arranged and Conducted by Pete Candoli;ba3699bgj5Y;1
2405806;569;4;I Love You;John Coltrane;z_wj-IULc_o;1
2405807;569;5;I Love You;Frank Sinatra, Arranged and Conducted by Neal Hefti;KMavaemHcHo;1
2405808;569;6;I Love You;Mick Hucknall;Bdfk8ftOfT0;1
2405809;569;7;I Love You;Janet Seidel;aysR2qKdnGs;1
2405810;569;8;I Love You;Oscar Peterson;_QS8rT1N98Q;1
2405811;569;9;I Love You;Kenny Dorham Quintet;zBLNnwSMFJ0;1
2405812;569;10;I Love You;Bill Evans;mTbdM0jeD8E;1
2405813;569;11;I Love You;The Phil Woods Quartet;dLnHL11VDKA;1
2405814;569;12;I Love You;Bennie Green;9hmWyWTyyi8;1
2405815;569;13;I Love You;Duke Pearson;ZCzRJSrS6Tk;1
2405816;569;14;I Love You;Art Pepper;P1UVxQtHe-k;1
2405817;569;15;I Love You;Joe Pass;Hu6hFytlGi8;1
2405818;569;16;I Love You;Lenny Breau;ta345zXsnXU;1
2405819;569;17;I Love You;Ron Affif;oqvpk2xVjT0;1
2447094;624;0;God Only Knows;The Beach Boys;EkPy18xW1j8;1
2447095;624;1;God Only Knows;Tony Rivers and The Castaways;f3FTVQW-3kw;1
2447096;624;2;God Only Knows;Brenda and The Tabulations;KIIYG0b6ync;1
2447097;624;3;God Only Knows;Andy Williams;utPFpu8j548;1
2447098;624;4;God Only Knows;P. P. Arnold;n6NuANF66Qs;1
2447099;624;5;God Only Knows;The Four King Cousins;FuE3ngmwJt4;1
2447100;624;6;God Only Knows;Olivia Newton-John;hFdZRsMIVFY;1
2447101;624;7;God Only Knows;Captain & Tennille;RNO_B80yrjo;1
2447102;624;8;God Only Knows;Glen Campbell;93Ys_oCGqUA;1
2447103;624;9;God Only Knows;Marilyn Scott;_XbVv616DEo;1
2447104;624;10;God Only Knows;Wix-Brown Elementary School;InYy642NP_s;1
2447105;624;11;God Only Knows;David Bowie;HOadV_CPT_k;1
2447106;624;12;God Only Knows;Justin Hayward;YOZ0e4Jp2cQ;1
2447107;624;13;God Only Knows;Judie Tzuke;rRgAMKaK7s0;1
2447108;624;14;God Only Knows;Diesel Park West;Tr-ex1_FDsg;1
2447109;624;15;God Only Knows;West Coast All Stars;VX77iAuuKK0;1
2447110;624;16;God Only Knows;Jonatha Brooke;Q0VUBTdEpTA;1
2447111;624;17;God Only Knows;John Pizzarelli;uiRo4aNbh-M;1
2447112;624;18;God Only Knows;Joss Stone;-aX647Fy8QU;1
2447113;624;19;God Only Knows;Petra Haden;UuOv-tXygBw;1
2447114;624;20;God Only Knows;Daniel Johnston;3jmEOcumdu8;1
2447115;624;21;God Only Knows;Elvis Costello - The Brodsky Quartet;zZAwt8YGb3U;1
2447116;624;22;God Only Knows;The Mockers;8bvgxwKIXBM;1
2447117;624;23;God Only Knows;Athlete;5CP7LlBsPF0;1
2447118;624;24;God Only Knows;Dale Earnhardt Jr. Jr.;qxLOKPZqoJg;1
2447119;624;25;God Only Knows;ScatterTones;3US8hfgx9P8;1
2447120;624;26;God Only Be Without You;Alvarius B.;QvDA6D_oDRM;1
2447121;624;27;God Only Knows;The Moon Loungers;1pYOGIDSRe4;1
2447122;624;28;God Only Knows;B.E.F. featuring Shingai Shoniwa;XxD_jMhkOeU;1
2447123;624;29;God Only Knows;MonaLisa Twins;SdqMB1GEQAM;1
2447124;624;30;God Only Knows;Brian Wilson & Various Artists;XqLTe8h0-jo;1
2447125;624;31;God Only Knows;Betty Everett;y_Qa14uxyVM;1
2447126;624;32;God Only Knows;Jordan Smith & Adam Levine;M39GAh1zmwo;1
2447127;624;33;God Only Knows;Michael Bublé;DXTIk8f6Nx8;1
2447128;624;34;God Only Knows;John Legend & Cynthia Erivo feat. yMusic;7R7kPZF8wRA;1
2447129;624;35;God Only Knows;Kina Grannis & Imaginary Future;1s1Sc_FeE4s;1
2447130;624;36;God Only Knows;The Hollyridge Strings;ziVaQB86cps;1
2447131;624;37;God Only Knows;Gary McFarland and Co.;oV-wHjn2_T4;1
2447132;624;38;God Only Knows;The Shadows;DJIG0PDZjSw;1
2447133;624;39;God Only Knows;The London Symphony Orchestra;lIpVInJdQkQ;1
2447134;624;40;God Only Knows;Gary Usher;7qcwrDnY7H4;1
2447135;624;41;God Only Knows;Brad Mehldau;MnwNr97VmNU;1
2447136;624;42;God Only Knows;Dave Wilson Quartet;H76tLhW9Wj0;1
2447137;624;43;Pirun kaunis nainen;Clifters;59g_qn5-Xlw;1
2447138;624;44;Solo Dios sabe;Charly García and Pedro Aznar;FaUpLStwCl8;1
2552799;629;0;(You Make Me Feel Like) A Natural Woman;Aretha Franklin;dEWuAcMWDLY;1
2552800;629;1;(You Make Me Feel Like) A Natural Woman;Peggy Lee;FExGplxr6ik;1
